"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","w-leverage","t1","t2","t3","tn","w-tn","time"
136,"Perform checks","2017-03-17T01:36:17.949+09:00","normal",3,-1,0,0,"928",108,0.333333333333333,0.333333333333333,0,0,0,1,1,0.0278122425079346
138,"Make decision","2017-03-17T01:39:35.178+09:00","normal",4,-1,0,0,"929",108,1,1,0,0,0,1,1,NA
319,"New online application received","2017-03-17T01:41:57.128+09:00","Replace",1,5,0,0,"930",108,0.01,0.01,0,0,0,0,0,0.0402364730834961
320,"New online application received","2017-03-17T01:43:27.333+09:00","normal",1,-1,0,0,"931",108,0.0099009900990099,0.0099009900990099,0,0,0,0,0,0.0259206295013428
321,"New online application received","2017-03-17T01:44:57.193+09:00","normal",1,-1,0,0,"932",108,0.00980392156862745,0.00980392156862745,0,0,0,0,0,0.0280988216400146
322,"New online application received","2017-03-17T01:46:06.466+09:00","normal",1,-1,0,0,"933",108,0.00970873786407768,0.00970873786407768,0,0,0,0,0,0.039417028427124
323,"New online application received","2017-03-17T01:53:22.033+09:00","normal",1,-1,0,0,"934",108,0.00961538461538462,0.00961538461538462,0,0,0,0,0,0.0267131328582764
324,"New online application received","2017-03-17T01:53:50.507+09:00","normal",1,-1,0,0,"935",108,0.00952380952380953,0.00952380952380953,0,0,0,0,0,0.0384314060211182
325,"New online application received","2017-03-17T01:55:20.464+09:00","normal",1,-1,0,0,"936",108,0.00943396226415094,0.00943396226415094,0,0,0,0,0,0.0282092094421387
326,"New online application received","2017-03-17T01:55:31.171+09:00","normal",1,-1,0,0,"937",108,0.00934579439252336,0.00934579439252336,0,0,0,0,0,0.0413050651550293
327,"New online application received","2017-03-17T01:57:40.923+09:00","normal",1,-1,0,0,"939",108,0.00925925925925926,0.00925925925925926,0,0,0,0,0,0.0284714698791504
122,"info received","2017-03-17T12:31:37.011+09:00","normal",4,-1,0,0,"944",108,1,1,0,0,0,1,1,0.426016807556152
115,"info received","2017-03-17T15:23:14.298+09:00","normal",4,-1,0,0,"946",108,0.5,0.5,0,0,0,1,1,0.0345492362976074
116,"info received","2017-03-17T17:55:30.701+09:00","normal",4,-1,0,0,"948",108,0.5,0.5,0,0,0,1,1,0.0328900814056396
328,"New online application received","2017-03-17T18:00:52.005+09:00","normal",1,-1,0,0,"949",108,0.00909090909090909,0.00909090909090909,0,0,0,0,0,0.126599073410034
140,"Make decision","2017-03-17T18:10:19.838+09:00","normal",4,-1,0,0,"954",108,1,1,0,0,0,1,1,NA
329,"New online application received","2017-03-17T18:13:41.401+09:00","normal",1,-1,0,0,"956",108,0.009009009009009,0.009009009009009,0,0,0,0,0,0.0412819385528564
142,"Perform checks","2017-03-17T18:23:29.464+09:00","normal",3,-1,0,0,"958",108,1,1,0,0,0,1,1,0.0272338390350342
330,"New online application received","2017-03-17T18:26:14.482+09:00","normal",1,-1,0,0,"959",108,0.00900900900900901,0.00900900900900901,0,0,0,0,0,0.0266191959381104
331,"New online application received","2017-03-17T18:28:16.068+09:00","normal",1,-1,0,0,"961",108,0.00892857142857143,0.00892857142857143,0,0,0,0,0,0.027766227722168
141,"Perform checks","2017-03-17T18:31:04.699+09:00","normal",3,-1,0,0,"962",108,0.499999999999999,0.499999999999999,0,0,0,1,1,0.0288064479827881
332,"New online application received","2017-03-17T18:32:57.541+09:00","normal",1,-1,0,0,"964",108,0.00892857142857143,0.00892857142857143,0,0,0,0,0,0.0511009693145752
139,"Make decision","2017-03-17T18:37:40.677+09:00","normal",4,-1,0,0,"967",108,1,1,0,0,0,1,1,NA
333,"New online application received","2017-03-17T18:37:42.241+09:00","normal",1,-1,0,0,"968",108,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0.0298335552215576
334,"New online application received","2017-03-17T18:38:52.063+09:00","normal",1,-1,0,0,"969",108,0.0087719298245614,0.0087719298245614,0,0,0,0,0,0.0322961807250977
217,"Check for completeness","2017-03-17T18:39:58.736+09:00","normal",2,-1,0,1,"970",109,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0.0265343189239502
146,"Perform checks","2017-03-17T18:43:35.441+09:00","normal",3,-1,0,0,"971",109,0.333333333333334,0.333333333333334,0,0,0,1,1,0.0283067226409912
221,"Check for completeness","2017-03-17T18:43:41.980+09:00","Early",2,4,0,1,"972",110,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0.0424356460571289
136,"Make decision","2017-03-17T18:45:21.272+09:00","normal",4,-1,0,0,"973",110,1,1,0,0,0,1,1,NA
335,"New online application received","2017-03-17T18:49:31.871+09:00","normal",1,-1,0,0,"974",110,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0.0343086719512939
220,"Check for completeness","2017-03-17T18:49:39.515+09:00","normal",2,-1,0,1,"975",111,0.0133333333333333,0.0133333333333333,0,0,0,0,0,0.0340290069580078
336,"New online application received","2017-03-17T18:50:44.013+09:00","normal",1,-1,0,0,"976",111,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0.0316703319549561
218,"Check for completeness","2017-03-17T18:51:25.458+09:00","normal",2,-1,0,1,"977",112,0.0133333333333333,0.0133333333333333,0,0,0,0,0,0.0421791076660156
219,"Check for completeness","2017-03-17T18:51:50.898+09:00","normal",2,-1,0,1,"978",113,0.0133333333333333,0.0133333333333333,0,0,0,0,0,0.0291306972503662
142,"Make decision","2017-03-17T18:56:23.053+09:00","normal",4,-1,0,0,"979",113,1,1,0,0,0,1,1,NA
337,"New online application received","2017-03-17T18:57:53.693+09:00","normal",1,-1,0,0,"980",113,0.0087719298245614,0.0087719298245614,0,0,0,0,0,0.0346133708953857
149,"Perform checks","2017-03-17T19:08:29.788+09:00","normal",3,-1,0,0,"982",113,0.25,0.25,0,0,0,1,1,0.0312681198120117
338,"New online application received","2017-03-17T19:11:28.497+09:00","normal",1,-1,0,0,"983",113,0.0087719298245614,0.0087719298245614,0,0,0,0,0,0.0378193855285645
223,"Check for completeness","2017-03-17T19:12:49.243+09:00","normal",2,-1,0,1,"984",114,0.0133333333333333,0.0133333333333333,0,0,0,0,0,0.0273036956787109
224,"Check for completeness","2017-03-17T19:18:14.856+09:00","normal",2,-1,0,1,"985",115,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0.0276534557342529
339,"New online application received","2017-03-17T19:19:12.068+09:00","normal",1,-1,0,0,"988",115,0.0088495575221239,0.0088495575221239,0,0,0,0,0,0.0432515144348145
141,"Make decision","2017-03-17T19:24:21.769+09:00","normal",4,-1,0,0,"991",115,1,1,0,0,0,1,1,NA
222,"Check for completeness","2017-03-17T19:24:58.035+09:00","normal",2,-1,0,1,"992",116,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0.0319702625274658
146,"Make decision","2017-03-17T19:26:59.173+09:00","normal",4,-1,0,0,"993",116,1,1,0,0,0,1,1,NA
340,"New online application received","2017-03-17T19:35:55.141+09:00","normal",1,-1,0,0,"997",116,0.00877192982456141,0.00877192982456141,0,0,0,0,0,0.0269112586975098
226,"Check for completeness","2017-03-17T19:40:22.983+09:00","Rework",2,4,0,0,"998",116,0.999999999999999,0.999999999999999,0,0,0,1,1,0.0266032218933105
226,"Check for completeness","2017-03-17T19:40:22.983+09:00","Rework",5,4,1,0,"999",116,1,1,0,0,0,1,1,NA
341,"New online application received","2017-03-17T19:44:23.068+09:00","normal",1,-1,0,0,"1000",116,0.00884955752212389,0.00884955752212389,0,0,0,0,0,0.028531551361084
225,"Check for completeness","2017-03-17T19:45:01.391+09:00","normal",2,-1,0,1,"1001",117,0.012987012987013,0.012987012987013,0,0,0,0,0,0.0400750637054443
227,"Check for completeness","2017-03-17T19:47:45.096+09:00","normal",2,-1,0,1,"1002",118,1,1,0,0,0,1,1,0.0293967723846436
342,"New online application received","2017-03-17T19:49:03.059+09:00","normal",1,-1,0,0,"1003",118,0.00892857142857143,0.00892857142857143,0,0,0,0,0,0.0344035625457764
343,"New online application received","2017-03-17T19:52:57.270+09:00","normal",1,-1,0,0,"1004",118,0.0088495575221239,0.0088495575221239,0,0,0,0,0,0.0275852680206299
228,"Check for completeness","2017-03-17T19:56:26.580+09:00","normal",2,-1,0,1,"1005",119,1,1,0,0,0,1,1,0.0315852165222168
344,"New online application received","2017-03-17T19:57:29.295+09:00","normal",1,-1,0,0,"1006",119,0.0088495575221239,0.0088495575221239,0,0,0,0,0,0.0306034088134766
345,"New online application received","2017-03-17T20:02:29.500+09:00","normal",1,-1,0,0,"1007",119,0.00877192982456141,0.00877192982456141,0,0,0,0,0,0.0279066562652588
144,"Perform checks","2017-03-17T20:03:04.177+09:00","normal",3,-1,0,0,"1008",119,0.25,0.25,0,0,0,1,1,0.0262014865875244
346,"New online application received","2017-03-17T20:05:03.225+09:00","normal",1,-1,0,0,"1009",119,0.00877192982456141,0.00877192982456141,0,0,0,0,0,0.0278451442718506
153,"Perform checks","2017-03-17T20:09:09.982+09:00","normal",3,-1,0,0,"1010",119,0.2,0.2,0,0,0,1,1,0.0384798049926758
151,"Perform checks","2017-03-17T20:11:06.282+09:00","normal",3,-1,0,0,"1011",119,0.2,0.2,0,0,0,1,1,0.0308728218078613
347,"New online application received","2017-03-17T20:12:03.417+09:00","normal",1,-1,0,0,"1012",119,0.00869565217391305,0.00869565217391305,0,0,0,0,0,0.028672456741333
348,"New online application received","2017-03-17T20:16:01.197+09:00","normal",1,-1,0,0,"1013",119,0.00862068965517243,0.00862068965517243,0,0,0,0,0,0.0282115936279297
349,"New online application received","2017-03-17T20:17:36.364+09:00","normal",1,-1,0,0,"1014",119,0.00854700854700854,0.00854700854700854,0,0,0,0,0,0.040576696395874
229,"Check for completeness","2017-03-17T20:20:14.256+09:00","normal",2,-1,0,1,"1015",120,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0.0268681049346924
157,"Perform checks","2017-03-17T20:24:27.968+09:00","normal",3,-1,0,0,"1016",120,0.166666666666667,0.166666666666667,0,0,0,1,1,0.0273234844207764
350,"New online application received","2017-03-17T20:26:19.717+09:00","normal",1,-1,0,0,"1017",120,0.00847457627118645,0.00847457627118645,0,0,0,0,0,0.0286650657653809
351,"New online application received","2017-03-17T20:37:20.431+09:00","normal",1,-1,0,0,"1020",120,0.00840336134453782,0.00840336134453782,0,0,0,0,0,0.0406603813171387
352,"New online application received","2017-03-17T20:39:27.366+09:00","normal",1,-1,0,0,"1021",120,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0305478572845459
144,"Make decision","2017-03-17T20:42:33.638+09:00","normal",4,-1,0,0,"1022",120,1,1,0,0,0,1,1,NA
230,"Check for completeness","2017-03-17T20:42:51.097+09:00","normal",2,-1,0,1,"1023",121,1,1,0,0,0,1,1,0.0326266288757324
231,"Check for completeness","2017-03-17T20:45:11.492+09:00","normal",2,-1,0,1,"1024",122,1,1,0,0,0,1,1,0.0297071933746338
149,"Make decision","2017-03-17T20:48:54.422+09:00","normal",4,-1,0,0,"1025",122,1,1,0,0,0,1,1,NA
232,"Check for completeness","2017-03-17T20:50:10.179+09:00","normal",2,-1,0,1,"1026",123,1,1,0,0,0,1,1,0.0498297214508057
233,"Check for completeness","2017-03-17T20:52:54.264+09:00","Insert",4,1,1,1,"1027",124,0.999999999999999,0.999999999999999,0,0,0,1,1,0.0370421409606934
127,"info received","2017-03-17T20:54:20.102+09:00","normal",4,-1,0,0,"1028",124,1,1,0,0,0,1,1,0.135562181472778
353,"New online application received","2017-03-17T21:01:06.077+09:00","normal",1,-1,0,0,"1029",124,0.00840336134453782,0.00840336134453782,0,0,0,0,0,0.145199298858643
354,"New online application received","2017-03-17T21:01:13.796+09:00","Replace",1,3,0,0,"1030",124,0.00833333333333334,0.00833333333333334,0,0,0,0,0,0.0270411968231201
159,"Perform checks","2017-03-17T21:01:38.060+09:00","normal",3,-1,0,0,"1031",124,0.25,0.25,0,0,0,1,1,0.0373671054840088
355,"New online application received","2017-03-17T21:02:40.973+09:00","normal",1,-1,0,0,"1032",124,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0273609161376953
356,"New online application received","2017-03-17T21:04:10.315+09:00","normal",1,-1,0,0,"1033",124,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0.0276796817779541
235,"Check for completeness","2017-03-17T21:06:52.827+09:00","normal",2,-1,0,1,"1034",125,0.0128205128205128,0.0128205128205128,0,0,0,0,0,0.03896164894104
157,"Make decision","2017-03-17T21:08:45.088+09:00","normal",4,-1,0,0,"1035",125,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0.0274786949157715
150,"Perform checks","2017-03-17T21:10:28.734+09:00","normal",3,-1,0,0,"1036",125,0.25,0.25,0,0,0,1,1,0.0383286476135254
357,"New online application received","2017-03-17T21:10:40.865+09:00","normal",1,-1,0,0,"1037",125,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0303168296813965
358,"New online application received","2017-03-17T21:13:25.392+09:00","normal",1,-1,0,0,"1038",125,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0.0460207462310791
236,"Check for completeness","2017-03-17T21:15:33.741+09:00","normal",2,-1,0,1,"1039",126,0.012987012987013,0.012987012987013,0,0,0,0,0,0.0336389541625977
151,"Make decision","2017-03-17T21:17:58.705+09:00","normal",4,-1,0,0,"1040",126,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0.0480806827545166
148,"Perform checks","2017-03-17T21:19:16.800+09:00","normal",3,-1,0,0,"1041",126,0.25,0.25,0,0,0,1,1,0.0316874980926514
237,"Check for completeness","2017-03-17T21:20:09.405+09:00","normal",2,-1,0,1,"1042",127,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0.0292232036590576
234,"Check for completeness","2017-03-17T21:23:28.174+09:00","normal",2,-1,0,1,"1043",128,0.0131578947368421,0.0131578947368421,0,0,0,0,0,0.0277812480926514
359,"New online application received","2017-03-17T21:25:07.837+09:00","normal",1,-1,0,0,"1044",128,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0.0275888442993164
360,"New online application received","2017-03-17T21:29:02.222+09:00","normal",1,-1,0,0,"1045",128,0.00819672131147541,0.00819672131147541,0,0,0,0,0,0.0453603267669678
238,"Check for completeness","2017-03-17T21:32:51.146+09:00","Insert",3,2,1,1,"1046",129,0.012987012987013,0.012987012987013,0,0,0,0,0,0.0316002368927002
240,"Check for completeness","2017-03-17T21:37:05.480+09:00","normal",2,-1,0,1,"1049",130,0.0128205128205128,0.0128205128205128,0,0,0,0,0,0.0363097190856934
361,"New online application received","2017-03-17T21:43:11.024+09:00","normal",1,-1,0,0,"1050",130,0.00826446280991735,0.00826446280991735,0,0,0,0,0,0.0334327220916748
239,"Check for completeness","2017-03-17T21:43:43.242+09:00","normal",2,-1,0,1,"1051",131,0.0126582278481013,0.0126582278481013,0,0,0,0,0,0.03200364112854
241,"Check for completeness","2017-03-17T21:43:49.449+09:00","SkipSequence",2,6,0,1,"1052",132,0.0125,0.0125,0,0,0,0,0,0.0525026321411133
362,"New online application received","2017-03-17T21:45:15.325+09:00","normal",1,-1,0,0,"1053",132,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0285758972167969
155,"Perform checks","2017-03-17T21:48:13.488+09:00","normal",3,-1,0,0,"1054",132,0.25,0.25,0,0,0,1,1,0.0260708332061768
162,"Perform checks","2017-03-17T21:48:26.250+09:00","normal",3,-1,0,0,"1055",132,0.2,0.2,0,0,0,1,1,0.0273787975311279
242,"Check for completeness","2017-03-17T21:49:30.913+09:00","normal",2,-1,0,1,"1056",133,0.0126582278481013,0.0126582278481013,0,0,0,0,0,0.0272214412689209
363,"New online application received","2017-03-17T21:51:15.316+09:00","Late",1,6,0,0,"1057",133,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.045722484588623
246,"Check for completeness","2017-03-17T21:51:16.620+09:00","normal",2,-1,0,1,"1058",134,0.0125,0.0125,0,0,0,0,0,0.0500705242156982
154,"Perform checks","2017-03-17T21:53:21.136+09:00","normal",3,-1,0,0,"1059",134,0.166666666666667,0.166666666666667,0,0,0,1,1,0.0309820175170898
364,"New online application received","2017-03-17T21:54:26.065+09:00","normal",1,-1,0,0,"1060",134,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0301632881164551
150,"Make decision","2017-03-17T21:55:35.379+09:00","normal",4,-1,0,0,"1061",134,1,1,0,0,0,1,1,NA
245,"Check for completeness","2017-03-17T21:59:40.650+09:00","normal",2,-1,0,1,"1062",135,0.0125,0.0125,0,0,0,0,0,0.04679274559021
243,"Check for completeness","2017-03-17T22:00:23.988+09:00","normal",2,-1,0,1,"1063",136,0.0123456790123457,0.0123456790123457,0,0,0,0,0,0.0383133888244629
244,"Check for completeness","2017-03-17T22:01:18.851+09:00","Replace",2,1,1,0,"1064",136,0.5,0.5,0,0,0,1,1,0.0363526344299316
365,"New online application received","2017-03-17T22:06:08.239+09:00","normal",1,-1,0,0,"1065",136,0.00840336134453782,0.00840336134453782,0,0,0,0,0,0.0365653038024902
366,"New online application received","2017-03-17T22:06:48.715+09:00","normal",1,-1,0,0,"1066",136,0.00833333333333333,0.00833333333333333,0,0,0,0,0,0.0402960777282715
248,"Check for completeness","2017-03-17T22:07:10.756+09:00","normal",2,-1,0,1,"1067",137,0.0121951219512195,0.0121951219512195,0,0,0,0,0,0.0302045345306396
153,"Make decision","2017-03-17T22:07:50.376+09:00","normal",4,-1,0,0,"1068",137,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0.0318057537078857
247,"Check for completeness","2017-03-17T22:12:05.312+09:00","normal",2,-1,0,1,"1069",138,0.0120481927710843,0.0120481927710843,0,0,0,0,0,0.0354886054992676
367,"New online application received","2017-03-17T22:12:11.202+09:00","normal",1,-1,0,0,"1070",138,0.00840336134453781,0.00840336134453781,0,0,0,0,0,0.0439004898071289
368,"New online application received","2017-03-17T22:18:29.975+09:00","normal",1,-1,0,0,"1072",138,0.00833333333333334,0.00833333333333334,0,0,0,0,0,0.031912088394165
159,"Make decision","2017-03-17T22:21:18.471+09:00","normal",4,-1,0,0,"1073",138,1,1,0,0,0,1,1,NA
148,"Make decision","2017-03-17T22:21:38.126+09:00","normal",4,-1,0,0,"1074",138,1,1,0,0,0,1,1,NA
369,"New online application received","2017-03-17T22:22:39.689+09:00","normal",1,-1,0,0,"1075",138,0.00826446280991735,0.00826446280991735,0,0,0,0,0,0.0421268939971924
370,"New online application received","2017-03-17T22:22:55.788+09:00","normal",1,-1,0,0,"1076",138,0.00819672131147541,0.00819672131147541,0,0,0,0,0,0.034574031829834
371,"New online application received","2017-03-17T22:25:40.629+09:00","normal",1,-1,0,0,"1077",138,0.00813008130081301,0.00813008130081301,0,0,0,0,0,0.0355651378631592
249,"Check for completeness","2017-03-17T22:27:03.392+09:00","normal",2,-1,0,1,"1078",139,0.0119047619047619,0.0119047619047619,0,0,0,0,0,0.0306885242462158
164,"Perform checks","2017-03-17T22:29:09.702+09:00","normal",3,-1,0,0,"1079",139,0.166666666666667,0.166666666666667,0,0,0,1,1,0.0480849742889404
250,"Check for completeness","2017-03-17T22:29:44.366+09:00","Rework",2,8,0,1,"1080",140,0.0119047619047619,0.0119047619047619,0,0,0,0,0,0.0287818908691406
165,"Perform checks","2017-03-17T22:31:41.024+09:00","normal",3,-1,0,0,"1081",140,0.142857142857143,0.142857142857143,0,0,0,1,1,0.039726734161377
372,"New online application received","2017-03-17T22:32:54.236+09:00","Rework",1,6,0,0,"1082",140,0.00819672131147541,0.00819672131147541,0,0,0,0,0,0.0286629199981689
251,"Check for completeness","2017-03-17T22:33:07.480+09:00","normal",2,-1,0,1,"1083",141,0.0119047619047619,0.0119047619047619,0,0,0,0,0,0.0281815528869629
252,"Check for completeness","2017-03-17T22:38:13.655+09:00","normal",2,-1,0,1,"1086",142,0.011764705882353,0.011764705882353,0,0,0,0,0,0.0406739711761475
373,"New online application received","2017-03-17T22:42:15.618+09:00","SkipSequence",1,5,0,0,"1087",142,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0.0266339778900146
374,"New online application received","2017-03-17T22:42:54.362+09:00","normal",1,-1,0,0,"1088",142,0.00819672131147541,0.00819672131147541,0,0,0,0,0,0.0267786979675293
155,"Make decision","2017-03-17T22:45:03.096+09:00","normal",4,-1,0,0,"1089",142,1,1,0,0,0,1,1,NA
253,"Check for completeness","2017-03-17T22:50:10.140+09:00","normal",2,-1,0,1,"1090",143,0.0116279069767442,0.0116279069767442,0,0,0,0,0,0.0313820838928223
156,"Perform checks","2017-03-17T22:50:39.128+09:00","normal",3,-1,0,0,"1091",143,0.142857142857143,0.142857142857143,0,0,0,1,1,0.0298047065734863
375,"New online application received","2017-03-17T22:51:10.076+09:00","normal",1,-1,0,0,"1092",143,0.00819672131147541,0.00819672131147541,0,0,0,0,0,0.0454947948455811
171,"Perform checks","2017-03-17T22:55:08.635+09:00","normal",3,-1,0,0,"1093",143,0.125,0.125,0,0,0,1,1,0.0274472236633301
376,"New online application received","2017-03-17T23:04:35.836+09:00","normal",1,-1,0,0,"1094",143,0.00813008130081301,0.00813008130081301,0,0,0,0,0,0.025317907333374
257,"Check for completeness","2017-03-17T23:05:40.257+09:00","normal",2,-1,0,1,"1095",144,0.0116279069767442,0.0116279069767442,0,0,0,0,0,0.0273568630218506
377,"New online application received","2017-03-17T23:09:39.076+09:00","normal",1,-1,0,0,"1096",144,0.008130081300813,0.008130081300813,0,0,0,0,0,0.0388617515563965
254,"Check for completeness","2017-03-17T23:09:43.556+09:00","normal",2,-1,0,1,"1097",145,0.0114942528735632,0.0114942528735632,0,0,0,0,0,0.0309362411499023
256,"Check for completeness","2017-03-17T23:13:49.575+09:00","normal",2,-1,0,1,"1098",146,0.0113636363636364,0.0113636363636364,0,0,0,0,0,0.0291426181793213
255,"Check for completeness","2017-03-17T23:16:44.553+09:00","SkipSequence",2,3,0,1,"1099",147,0.010989010989011,0.010989010989011,0,0,0,0,0,0.125195264816284
170,"Perform checks","2017-03-17T23:17:09.213+09:00","normal",3,-1,0,0,"1100",147,0.142857142857143,0.142857142857143,0,0,0,1,1,0.0291590690612793
162,"Make decision","2017-03-17T23:20:20.393+09:00","normal",4,-1,0,0,"1101",147,0.2,0.2,0,0,0,1,1,0.0403797626495361
378,"New online application received","2017-03-17T23:21:15.070+09:00","Rework",1,6,0,0,"1102",147,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0.0288655757904053
378,"New online application received","2017-03-17T23:21:15.070+09:00","Rework",6,6,1,1,"1103",148,1,1,0,0,0,1,1,0.0280818939208984
164,"Make decision","2017-03-17T23:23:30.138+09:00","normal",4,-1,0,0,"1104",148,0.2,0.2,0,0,0,1,1,0.0317342281341553
154,"Make decision","2017-03-17T23:24:44.806+09:00","normal",4,-1,0,0,"1105",148,0.166666666666667,0.166666666666667,0,0,0,1,1,0.0409295558929443
171,"Make decision","2017-03-17T23:25:36.617+09:00","normal",4,-1,0,0,"1106",148,0.142857142857143,0.142857142857143,0,0,0,1,1,0.0326747894287109
258,"Check for completeness","2017-03-17T23:26:00.720+09:00","normal",2,-1,0,1,"1107",149,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0.0276021957397461
379,"New online application received","2017-03-17T23:29:54.005+09:00","normal",1,-1,0,0,"1108",149,0.00833333333333334,0.00833333333333334,0,0,0,0,0,0.0315511226654053
165,"Make decision","2017-03-17T23:32:07.920+09:00","normal",4,-1,0,0,"1109",149,0.142857142857143,0.142857142857143,0,0,0,1,1,0.0467870235443115
259,"Check for completeness","2017-03-17T23:36:06.774+09:00","normal",2,-1,0,1,"1118",150,0.010989010989011,0.010989010989011,0,0,0,0,0,0.0362298488616943
